player_id,player_name,Tier,Final_agg_score,agg_PR_score,agg_RunD_score,Situational_score,apy,Role,Est_APY,Pay_flag,Tier_APY_Z
00-0032889,A.Robinson,2,405.52018696286626,2.602167914873277,41.51547936421448,13.333333333333334,7.5,Run Defender,16.2883500457376,UnderPaid,-0.4254962989595583
00-0033381,A.Butler,2,401.8671456058174,6.811878823264022,30.548515368249713,47.6,5.5,Run Defender,15.934475557279272,UnderPaid,-0.6693448464668096
00-0039063,C.Kancey,2,398.8391984486102,9.45054945054945,28.817065287653524,45.2,3.623368,Balanced,16.59877640795728,UnderPaid,-0.8981518401696235
00-0038386,J.Carter,2,398.00719101123593,7.713483146067416,28.962546816479403,45.599999999999994,5.451546,Balanced,16.51324430743661,UnderPaid,-0.6752525652272677
00-0031583,G.Jarrett,2,392.2105852640201,6.740876205355929,31.748302531460762,39.53333333333334,14.5,Run Defender,14.999032999360573,FairlyPaid,0.4279736173158211
00-0036130,J.Madubuike,2,379.48009964376655,7.40660551673081,20.98261005410838,71.8,22.102,Replacement,9.83272544331511,OverPaid,1.3548419463908832
00-0038995,B.Bresee,2,374.16399548869424,8.96608932071354,21.51688730370979,54.4,3.065888,Pass-Rush Specialist,13.386050883663481,UnderPaid,-0.9661221843017948
00-0032574,M.Pierce,2,373.78394647021054,6.405663884289142,35.42293264844041,22.733333333333334,2.0,Run Defender,13.214022445186695,UnderPaid,-1.0960798046044993
00-0033120,K.Clark,2,372.14385402411597,4.006062810294553,21.13291820369267,55.133333333333326,21.333333,Replacement,9.325103376401872,OverPaid,1.261122780657505
00-0030063,J.Hankins,2,370.7836108908274,3.8902105912415195,34.702616970658205,25.666666666666668,2.115,Run Defender,12.923376346612192,UnderPaid,-1.0820585131228322
00-0032164,A.Armstead,2,369.5750236304591,5.73237676892089,22.66197464429761,46.73333333333333,14.5,Replacement,9.147356465845222,OverPaid,0.4279736173158211
00-0034782,H.Phillips,2,369.45933064070704,3.3358280252286665,34.3261009047934,25.26666666666667,7.5,Run Defender,12.795091733797022,UnderPaid,-0.4254962989595583
